164215	164215	243
26586	26586	677
19489	19489	858
985274	985274	185
16228	16228	503
11618	11618	1,631
115659	115659	549
164218	164218	5,528
293995	293995	335
36069	36069	222
725855	725855	1,011
25638	25638	35
10340	10340	1,475
46651	46651	344
3980	3980	3,489
164223	164223	869
7088	7088	1,012
101964	101964	250
55226	55226	78
3014	3014	1,752
16506	16506	646
10001	10001	2,997
68529	68529	735
122771	122771	790
31215	31215	445
14412	14412	476
2343	2343	428
81962	81962	474
5707	5707	163
3569	3569	1,373
51941	51941	680
9852	9852	380
4257	4257	18,777
21026	21026	454
2122794	2122794	1,128
2129741	2129741	963
164245	164245	7,015
17144	17144	391
5751	5751	2,240
164249	164249	5,458
220336	220336	5,691
887707	887707	15
46647	46647	195
368844	368844	373
7055	7055	107
40619	40619	257
115808	115808	6
32129	32129	1,377
514175	514175	106
331965	331965	729
68493	68493	1,342
1009	1009	112,406
164262	164262	883
164263	164263	539
5831	5831	2,767
28209	28209	396
22612	22612	422
32122	32122	96
3386	3386	808
9753	9753	737
7963	7963	2,528
248281	248281	827
2964	2964	667
5870	5870	1,149
164301	164301	318
5147	5147	2,802
164305	164305	239
74708	74708	238
11776	11776	2,345
215713	215713	3,340
15031	15031	623
5407	5407	50
206070	206070	814
46891	46891	117
6370	6370	1,225
406315	406315	255
37561	37561	314
153665	153665	127
27638	27638	133
3069	3069	1,854
164482	164482	80
230606	230606	655
210006	210006	7
164495	164495	568
2882	2882	4,472
232089	232089	320
10437	10437	33
2884	2884	807
164503	164503	6,571
497371	497371	45
9652	9652	1,796
64106	64106	116
2195313	2195313	0
18225	18225	807
9781	9781	215
1821489	1821489	28
7513	7513	2,011
117791	117791	23
6525	6525	374
8878	8878	673
28160	28160	540
33911	33911	594
7080	7080	66
14312	14312	286
265695	265695	1,376
6761	6761	454
36229	36229	893
1905130	1905130	141
28246	28246	619
2317935	2317935	73
17374	17374	2,057
164341	164341	44
49295	49295	267
5973	5973	1,090
2148	2148	731
164346	164346	834
13944	13944	1,073
10639	10639	342
164352	164352	24
1711	1711	4,569
3858	3858	1,526
4596	4596	207
1283	1283	15,183
42623	42623	303
164368	164368	200
3175	3175	5,418
3176	3176	917
30301	30301	375
2576	2576	3,311
39109	39109	1
16530	16530	933
164372	164372	927
2394608	2394608	0
15829	15829	52
75384	75384	251
39099	39099	142
31175	31175	201
2305	2305	4,135
11056	11056	3,149
56974	56974	509
1994496	1994496	2,286
1232516	1232516	23
102364	102364	74
250281	250281	1
5436	5436	360
15111	15111	327
20563	20563	676
4499	4499	210
6393	6393	1,876
23998	23998	107
13329	13329	1,421
783971	783971	127
11606	11606	866
52296	52296	368
1053	1053	46,888
3446	3446	163
5071	5071	915
52394	52394	20
3549	3549	3,561
17752	17752	299
20543	20543	344
1581113	1581113	20
164405	164405	1,375
252398	252398	511
487735	487735	0
91532	91532	733
3752	3752	1,485
164413	164413	922
731814	731814	26
3242	3242	9,464
164422	164422	1,216
2950836	2950836	96
133210	133210	58
69173	69173	0
164431	164431	846
10828	10828	1,989
6979	6979	2,844
11168	11168	567
4975	4975	157
18386	18386	195
7994	7994	610
12973	12973	219
547228	547228	270
1666	1666	6,718
9561	9561	2,139
164444	164444	961
63951	63951	234
2625958	2625958	28
4044	4044	2,434
82880	82880	728
1768	1768	524
7226	7226	578
4318	4318	1,126
3780	3780	4,067
971724	971724	180
253538	253538	436
7256	7256	1,789
164472	164472	107
92290	92290	234
14589	14589	84
11272	11272	1,433
75562	75562	6
52327	52327	203
3149	3149	36
7550	7550	1,414
7550	7550	1,414
55750	55750	274
25566	25566	123
164512	164512	632
40161	40161	101
69292	69292	237
21568	21568	32
6734	6734	4,534
8129	8129	403
1067	1067	22,384
164527	164527	4,311
6421	6421	87
164528	164528	1,712
9398	9398	207
7581	7581	148
3267	3267	1,427
3218	3218	2,482
153399	153399	193
17902	17902	908
164539	164539	1,475
1068	1068	104,806
4827	4827	281
421622	421622	197
4852	4852	3,249
4754	4754	206
6970	6970	2,838
2422750	2422750	15
164516	164516	2,602
4025	4025	12,106
8202	8202	943
59292	59292	304
1205	1205	580
164521	164521	1,008
427757	427757	45
164522	164522	713
485399	485399	234
21756	21756	214
25664	25664	205
1689002	1689002	176
164525	164525	537
5154	5154	2,691
4306	4306	72
626053	626053	23
15201	15201	1,345
13270	13270	1,171
952604	952604	6
164535	164535	6,103
603952	603952	109
4660	4660	225
11720	11720	703
3789	3789	12,212
3790	3790	829
30295	30295	919
1534698	1534698	42
164549	164549	2,212
5843	5843	1,481
1207	1207	22,607
17625	17625	567
2247	2247	18,350
22639	22639	337
28836	28836	1,400
3178	3178	11,298
3177	3177	185
42610	42610	1,408
167460	167460	795
92132	92132	1,353
572302	572302	55
28144	28144	325
164558	164558	805
2240	2240	4,819
779251	779251	152
25106	25106	241
82935	82935	99
8229	8229	1,491
164570	164570	1,903
1827195	1827195	55
